user_id,ad_id,age,location,ad_copy,product_type,ad_clicked,ad_type,pages_visited_this_session,site_visit_frequency
76ac56f0-80ff-4152-b5bc-5161b3566f38,4c965926-324f-4f58-ae1b-a7eec6c16124,38,Africa,Epic Adventures Await! Buy one get one free,software,1,sidebar,4,5.035170794374398
76ac56f0-80ff-4152-b5bc-5161b3566f38,02ab5fc1-7da8-461c-b372-eee090bdb7c1,38,Africa,Smart Solutions for Smart People.,electronics,0,banner,6,1.177675096324638
76ac56f0-80ff-4152-b5bc-5161b3566f38,5cdc1a72-7f0e-48bb-9cfd-ac6d57404d86,38,Africa,Lose Yourself in the Rhythm with BeatBlitz Yeet Headphones.,books,0,sidebar,4,4.64196347094995
76ac56f0-80ff-4152-b5bc-5161b3566f38,443a7dbc-f8ae-4f25-a32f-71f45d0b5a71,38,Africa,Rediscover Road Trips with Wanderlust RVs.,home,0,sidebar,4,5.914161991625428
76ac56f0-80ff-4152-b5bc-5161b3566f38,5b8e6c6d-7f04-4ec8-bbd6-49df995c0372,38,Africa,Fashion that Feels Right.,clothing,0,sidebar,3,4.94987318377418
76ac56f0-80ff-4152-b5bc-5161b3566f38,bdd6bf66-c5f7-407d-bba3-79beb9bf8172,38,Africa,"Unwind, Relax, Enjoy Loungee! Buy one get one free",books,1,pop-up,6,11.424070255025283
76ac56f0-80ff-4152-b5bc-5161b3566f38,3ebc9e20-733b-4189-be0f-27f9f243a5a7,38,Africa,Dive into Fun at City! Buy one get one free,software,1,sidebar,3,2.167318123960965
76ac56f0-80ff-4152-b5bc-5161b3566f38,e85892d2-cce4-4173-9de6-eb6225f755b6,38,Africa,Unleash Your Inner Style. Buy one get one free,clothing,1,banner,5,5.840556812113623
76ac56f0-80ff-4152-b5bc-5161b3566f38,cabf4294-e915-43d8-891e-3fcebc5bbaf2,38,Africa,Where Stories Come to Life. Buy one get one free,books,1,video,3,9.111983722856898
76ac56f0-80ff-4152-b5bc-5161b3566f38,2ace858b-1c62-47ad-94ab-e8c56498d2b0,38,Africa,Yeet Out Loud with Starlight Comedy Club.,software,0,pop-up,3,4.185070553318327
0ecb994c-68cd-48f7-a983-f478c5c9ade4,191457b2-09e3-47fc-915e-7a30c5720cd0,53,South America,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,1,video,5,1.7674034584253437
0ecb994c-68cd-48f7-a983-f478c5c9ade4,98736a79-cd33-490e-b18b-7f000b2796be,53,South America,Experience Unmatched Elegance with Serenity Luxury Cars. Buy one get one free,home,1,pop-up,6,6.478462448126715
0ecb994c-68cd-48f7-a983-f478c5c9ade4,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,53,South America,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,sidebar,5,1.7140076791474321
0ecb994c-68cd-48f7-a983-f478c5c9ade4,a649b743-965d-4083-95e7-213572b81a05,53,South America,Dive into Fun at City! Buy one get one free,books,1,video,2,0.9269590678237415
0ecb994c-68cd-48f7-a983-f478c5c9ade4,00d26b09-4cb2-4af1-be85-5965f103a66f,53,South America,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,1,video,6,2.495083529622763
0ecb994c-68cd-48f7-a983-f478c5c9ade4,8477f98b-fd9e-4513-934a-e9b48606abab,53,South America,Dive into a World of Fun. Yeet,software,0,banner,4,4.1552071406011795
0ecb994c-68cd-48f7-a983-f478c5c9ade4,3ebc9e20-733b-4189-be0f-27f9f243a5a7,53,South America,Dive into Fun at City! Buy one get one free,software,1,banner,2,6.096008131523329
0ecb994c-68cd-48f7-a983-f478c5c9ade4,7159d412-3b20-4db8-b89b-a0941ba613fe,53,South America,Tech That Fits Your Life with FlexGadgets. Yeet,electronics,0,sidebar,10,1.589063575971811
0ecb994c-68cd-48f7-a983-f478c5c9ade4,0f3a9139-05be-42b2-abc0-cb1ebf5f3f50,53,South America,"Same great laptop, lower price.",electronics,0,sidebar,5,7.990481315383318
0ecb994c-68cd-48f7-a983-f478c5c9ade4,5b8e6c6d-7f04-4ec8-bbd6-49df995c0372,53,South America,Fashion that Feels Right.,clothing,0,video,5,1.777210496681289
a66833e6-b461-413f-a7d4-95bfb47d990c,9e4994e3-5fb2-4576-9124-2345917fddb0,41,Africa,Elevate Your Journey today. Yeet,home,0,pop-up,7,3.1144779176298605
a66833e6-b461-413f-a7d4-95bfb47d990c,f117dff6-3b73-4c08-a750-dcd47410a107,41,Africa,Unleash the Thrills of Yeet with The Tickler!,books,0,pop-up,7,2.4348331468067728
a66833e6-b461-413f-a7d4-95bfb47d990c,9205f95d-306e-4b48-b784-859b87473768,41,Africa,Lead the way with VoltSurge Electronics! Buy one get one free now.,electronics,1,video,9,1.6112120469946638
a66833e6-b461-413f-a7d4-95bfb47d990c,7f400246-d613-4d91-89eb-fa3e301ea58b,41,Africa,Experience Cinematic Brilliance at Home with FlixMax.Buy one get one free,books,1,banner,3,3.0056834160075434
a66833e6-b461-413f-a7d4-95bfb47d990c,ba1c7cca-3e92-4bd5-b40d-41c609b19411,41,Africa,Epic Yeet Adventures Await!,books,0,pop-up,6,23.278576584687386
a66833e6-b461-413f-a7d4-95bfb47d990c,e63f15f3-e719-4ddb-86ee-ba8e469d1b1b,41,Africa,"Be Bold, Be Beautiful, Be You. Buy one get one free",beauty,1,video,7,4.617505709831232
a66833e6-b461-413f-a7d4-95bfb47d990c,9e4994e3-5fb2-4576-9124-2345917fddb0,41,Africa,Elevate Your Journey today. Yeet,home,0,banner,7,2.065140339938421
a66833e6-b461-413f-a7d4-95bfb47d990c,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,41,Africa,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,banner,4,6.652497724498755
a66833e6-b461-413f-a7d4-95bfb47d990c,02ab5fc1-7da8-461c-b372-eee090bdb7c1,41,Africa,Smart Solutions for Smart People.,electronics,0,banner,5,3.262444960179569
a66833e6-b461-413f-a7d4-95bfb47d990c,e85892d2-cce4-4173-9de6-eb6225f755b6,41,Africa,Unleash Your Inner Style. Buy one get one free,clothing,1,pop-up,3,1.5740732310273273
e82f103d-82eb-4b61-8288-d6566a34b3cc,e63f15f3-e719-4ddb-86ee-ba8e469d1b1b,33,Asia,"Be Bold, Be Beautiful, Be You. Buy one get one free",beauty,1,sidebar,7,2.3052800508978946
e82f103d-82eb-4b61-8288-d6566a34b3cc,e39428e4-7768-40ff-a0cd-2b60142ac30a,33,Asia,Where Comfort Meets Couture. Yeet,clothing,0,video,3,1.1596541195268952
e82f103d-82eb-4b61-8288-d6566a34b3cc,3defaa95-0bfc-48f9-9bfb-3c27ab3db251,33,Asia,Express Yourself with Teacup Smock.,clothing,0,sidebar,7,9.182562416417564
e82f103d-82eb-4b61-8288-d6566a34b3cc,02ab5fc1-7da8-461c-b372-eee090bdb7c1,33,Asia,Smart Solutions for Smart People.,electronics,0,banner,0,3.3660092987852397
e82f103d-82eb-4b61-8288-d6566a34b3cc,7e180d71-af63-4987-8638-3816c3d23377,33,Asia,Elegant Designs for Sophisticated Minds. Buy one get one free,clothing,1,pop-up,5,0.6958282220203639
e82f103d-82eb-4b61-8288-d6566a34b3cc,e63f15f3-e719-4ddb-86ee-ba8e469d1b1b,33,Asia,"Be Bold, Be Beautiful, Be You. Buy one get one free",beauty,1,video,4,4.903216329658615
e82f103d-82eb-4b61-8288-d6566a34b3cc,552aa508-91c5-4a97-b9cc-52b27e565e31,33,Asia,Unleash the Thrills with The Tickler! Yeet. Buy one get one free,software,1,video,1,8.514963542605846
e82f103d-82eb-4b61-8288-d6566a34b3cc,8a21c412-6afb-4ca2-88b4-585a4af04382,33,Asia,Elevate Your Tech Game! Buy one get one free today.,electronics,1,pop-up,8,1.4782006056498875
e82f103d-82eb-4b61-8288-d6566a34b3cc,c5b5f14b-1904-42b0-94a5-eb29186e7e0d,33,Asia,Yeet Yourself in the Rhythm with BeatBlitz Headphones.,software,0,banner,5,2.3622454285040733
e82f103d-82eb-4b61-8288-d6566a34b3cc,3ebc9e20-733b-4189-be0f-27f9f243a5a7,33,Asia,Dive into Fun at City! Buy one get one free,software,1,sidebar,6,1.9767354683911351
479da1d0-904e-423c-84d5-3d73897bd2aa,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,31,Africa,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,sidebar,3,0.30911470382708695
479da1d0-904e-423c-84d5-3d73897bd2aa,e85892d2-cce4-4173-9de6-eb6225f755b6,31,Africa,Unleash Your Inner Style. Buy one get one free,clothing,1,pop-up,3,7.3023001164534
479da1d0-904e-423c-84d5-3d73897bd2aa,16feceb3-178f-41b5-b057-9b765543f843,31,Africa,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,video,3,1.0857974271391506
479da1d0-904e-423c-84d5-3d73897bd2aa,517001a8-be20-465c-b584-3dc6422851cc,31,Africa,Bring Stories to Life with Lumina Projectors. Yeet,software,0,banner,1,11.455035660501522
479da1d0-904e-423c-84d5-3d73897bd2aa,443a7dbc-f8ae-4f25-a32f-71f45d0b5a71,31,Africa,Rediscover Road Trips with Wanderlust RVs.,home,0,sidebar,1,1.737902638316342
479da1d0-904e-423c-84d5-3d73897bd2aa,aa241c04-723f-4f65-8e9e-fb706e41f7eb,31,Africa,Define Your Era with TimelessThreads.,clothing,0,pop-up,4,0.29874023183481296
479da1d0-904e-423c-84d5-3d73897bd2aa,b55d9e79-8ca3-4aab-a000-e86631dde6a4,31,Africa,Yeet into the Next Generation of Technology.,electronics,0,banner,8,10.150872151475477
479da1d0-904e-423c-84d5-3d73897bd2aa,00d26b09-4cb2-4af1-be85-5965f103a66f,31,Africa,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,1,pop-up,2,7.3070652500675095
479da1d0-904e-423c-84d5-3d73897bd2aa,5cdc1a72-7f0e-48bb-9cfd-ac6d57404d86,31,Africa,Lose Yourself in the Rhythm with BeatBlitz Yeet Headphones.,books,0,pop-up,1,2.8052209331459896
479da1d0-904e-423c-84d5-3d73897bd2aa,d72245d1-33cd-4982-ac6a-d9f52c66a799,31,Africa,Innovation at Your Fingertips. Yeet,electronics,0,video,6,0.7210417868569057
3b576221-9a68-4078-8c13-a9f2221fa837,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,39,Europe,Step Out in Style with Panache Boutique. Yeet,clothing,0,video,7,1.5788122180471875
3b576221-9a68-4078-8c13-a9f2221fa837,9206bb0d-6ee0-4b91-88d8-5aab57cab092,39,Europe,Get Ready for the Time of Your Life with Delta Wave!,books,0,banner,7,11.338554612953269
3b576221-9a68-4078-8c13-a9f2221fa837,bd1bc7dc-fb5b-4023-b30e-fae5ea2a58dc,39,Europe,Unleash the Yeet Future with Wizblip. Buy one get one free today.,electronics,1,pop-up,2,8.546928750224158
3b576221-9a68-4078-8c13-a9f2221fa837,3ebc9e20-733b-4189-be0f-27f9f243a5a7,39,Europe,Dive into Fun at City! Buy one get one free,software,1,banner,9,3.730766556917326
3b576221-9a68-4078-8c13-a9f2221fa837,e1b5f2c2-3952-42d2-9031-dc4a011cd0ed,39,Europe,"Adventure Awaits, Take the Wheel and Yeet.",home,0,pop-up,7,7.360208293310732
3b576221-9a68-4078-8c13-a9f2221fa837,e39428e4-7768-40ff-a0cd-2b60142ac30a,39,Europe,Where Comfort Meets Couture. Yeet,clothing,0,banner,4,1.5933412490468777
3b576221-9a68-4078-8c13-a9f2221fa837,16feceb3-178f-41b5-b057-9b765543f843,39,Europe,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,pop-up,6,9.475711297535856
3b576221-9a68-4078-8c13-a9f2221fa837,445e0d36-2873-4f50-994f-0fdc3f78a9a6,39,Europe,Change Your Yeet View with OmniLens.,electronics,0,video,5,1.856146749561635
3b576221-9a68-4078-8c13-a9f2221fa837,6271f2f8-a55f-4131-ac9e-2459187a6628,39,Europe,Fashion that Feels Right. Yeet,beauty,0,sidebar,5,5.09412882548419
3b576221-9a68-4078-8c13-a9f2221fa837,9205f95d-306e-4b48-b784-859b87473768,39,Europe,Lead the way with VoltSurge Electronics! Buy one get one free now.,electronics,1,banner,3,1.1397462621071386
1576c30f-7a89-471e-8dd7-469f8e4518f2,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,66,Europe,Get Ready for the Yeet of Your Life with Delta Wave!,software,0,banner,7,5.9820692453393445
1576c30f-7a89-471e-8dd7-469f8e4518f2,7361c175-923b-417f-ac87-a6bd473df5d0,66,Europe,"Seamless Integration, Effortless Living with CasaSync. Buy one get one free",electronics,1,banner,2,2.054731098488349
1576c30f-7a89-471e-8dd7-469f8e4518f2,60a6471a-bf77-4790-b74b-61b44b879204,66,Europe,Bring Stories to Life with Lumina Projectors. Buy one get one free,books,1,pop-up,5,4.435538569132115
1576c30f-7a89-471e-8dd7-469f8e4518f2,fc0736f9-1d89-44fc-ad90-bc32c8c94c7a,66,Europe,Rediscover Reality-- Yeet -- with SpectraView VR.,electronics,0,banner,11,9.029630646934812
1576c30f-7a89-471e-8dd7-469f8e4518f2,017d7eda-3c81-4bf2-a9da-5306449f097d,66,Europe,Turn Heads with Lorean Blounge. Yeet,clothing,0,pop-up,8,3.612290042202566
1576c30f-7a89-471e-8dd7-469f8e4518f2,f117dff6-3b73-4c08-a750-dcd47410a107,66,Europe,Unleash the Thrills of Yeet with The Tickler!,books,0,banner,3,13.415912511645516
1576c30f-7a89-471e-8dd7-469f8e4518f2,8a21c412-6afb-4ca2-88b4-585a4af04382,66,Europe,Elevate Your Tech Game! Buy one get one free today.,electronics,1,video,9,1.5014238896070302
1576c30f-7a89-471e-8dd7-469f8e4518f2,60a6471a-bf77-4790-b74b-61b44b879204,66,Europe,Bring Stories to Life with Lumina Projectors. Buy one get one free,books,1,banner,5,3.2503813698229074
1576c30f-7a89-471e-8dd7-469f8e4518f2,191457b2-09e3-47fc-915e-7a30c5720cd0,66,Europe,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,1,video,4,8.42398510496504
1576c30f-7a89-471e-8dd7-469f8e4518f2,16feceb3-178f-41b5-b057-9b765543f843,66,Europe,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,sidebar,3,1.292236614688894
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,445e0d36-2873-4f50-994f-0fdc3f78a9a6,67,Africa,Change Your Yeet View with OmniLens.,electronics,0,video,10,1.11406992195851
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,1fa9955c-6591-4982-9c9d-021d43f565fc,67,Africa,Simplicity Meets Sophistication with PureLine Attire. Buy one get one free,clothing,1,video,4,0.2414181350004203
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,4a375a2d-8419-4339-9e93-499fc494b11c,67,Africa,Reimagine Elegance with VeraTrend Designs. Buy one get one free,clothing,1,sidebar,4,7.747718565705046
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,8477f98b-fd9e-4513-934a-e9b48606abab,67,Africa,Dive into a World of Fun. Yeet,software,0,banner,6,1.4192539574884317
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,0d614b86-d203-41c6-9dc3-0b9a366aefbc,67,Africa,Simplicity Meets Sophistication with PureLine Attire. Buy one get one free,beauty,1,pop-up,1,2.845893107847753
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,c9bf62c0-f1db-4e2d-aabe-35e56813d6ba,67,Africa,Walk with Confidence with Stride Elegante Shoes.,clothing,0,banner,0,3.5040085923093245
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,19c9874e-4f8c-48a1-9703-eb0afe30255b,67,Africa,Define Your Era with TimelessThreads. Yeet,beauty,0,video,4,7.5791482564880726
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,16feceb3-178f-41b5-b057-9b765543f843,67,Africa,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,sidebar,3,2.410355490349808
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,67,Africa,Step Out in Style with Panache Boutique. Yeet,clothing,0,sidebar,6,0.9924313480395116
404a1bd6-3fa9-48cb-b996-1dbac8d8ab03,c5b5f14b-1904-42b0-94a5-eb29186e7e0d,67,Africa,Yeet Yourself in the Rhythm with BeatBlitz Headphones.,software,0,banner,4,2.8091931833624346
bf0c2e43-eb16-4256-a884-117a941793c4,16feceb3-178f-41b5-b057-9b765543f843,23,South America,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,0,banner,3,0.8790415440581036
bf0c2e43-eb16-4256-a884-117a941793c4,c9bf62c0-f1db-4e2d-aabe-35e56813d6ba,23,South America,Walk with Confidence with Stride Elegante Shoes.,clothing,0,banner,4,1.1129982043940552
bf0c2e43-eb16-4256-a884-117a941793c4,1fa9955c-6591-4982-9c9d-021d43f565fc,23,South America,Simplicity Meets Sophistication with PureLine Attire. Buy one get one free,clothing,0,video,5,0.8927901769638923
bf0c2e43-eb16-4256-a884-117a941793c4,bdd6bf66-c5f7-407d-bba3-79beb9bf8172,23,South America,"Unwind, Relax, Enjoy Loungee! Buy one get one free",books,0,pop-up,6,6.342996680404633
bf0c2e43-eb16-4256-a884-117a941793c4,9e4994e3-5fb2-4576-9124-2345917fddb0,23,South America,Elevate Your Journey today. Yeet,home,1,sidebar,8,7.478509791389351
bf0c2e43-eb16-4256-a884-117a941793c4,017d7eda-3c81-4bf2-a9da-5306449f097d,23,South America,Turn Heads with Lorean Blounge. Yeet,clothing,1,pop-up,3,3.9096977310611414
bf0c2e43-eb16-4256-a884-117a941793c4,2ace858b-1c62-47ad-94ab-e8c56498d2b0,23,South America,Yeet Out Loud with Starlight Comedy Club.,software,1,sidebar,3,3.0051963834214286
bf0c2e43-eb16-4256-a884-117a941793c4,c387d883-d357-41c5-b2c9-33b64a7f33ff,23,South America,Revolutionize Your Experience with Our Tech! Yeet,electronics,1,sidebar,4,3.380813555557692
bf0c2e43-eb16-4256-a884-117a941793c4,ec90e517-18e7-4fca-b458-d03599fe16ab,23,South America,"Making the Impossible, Possible with QuantumTech.",electronics,0,banner,3,5.302947460951656
bf0c2e43-eb16-4256-a884-117a941793c4,961fe4d8-3404-4c9e-8643-152380443c5f,23,South America,Transform Your Drive with Toyota.,home,0,video,8,4.602336312859187
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,98c9078c-bf09-4fba-b488-6b12e0e0c5db,59,Africa,Buy one get one free. Where Comfort Meets Elegance.,home,1,video,2,2.7881770091490794
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,961fe4d8-3404-4c9e-8643-152380443c5f,59,Africa,Transform Your Drive with Toyota.,home,0,video,5,5.110189630215736
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,8a21c412-6afb-4ca2-88b4-585a4af04382,59,Africa,Elevate Your Tech Game! Buy one get one free today.,electronics,1,pop-up,1,6.767293199730933
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,ec90e517-18e7-4fca-b458-d03599fe16ab,59,Africa,"Making the Impossible, Possible with QuantumTech.",electronics,0,sidebar,5,1.1237570286021543
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,d72245d1-33cd-4982-ac6a-d9f52c66a799,59,Africa,Innovation at Your Fingertips. Yeet,electronics,0,pop-up,6,7.9911769896234865
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,517001a8-be20-465c-b584-3dc6422851cc,59,Africa,Bring Stories to Life with Lumina Projectors. Yeet,software,0,video,11,1.7242218433779148
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,e85892d2-cce4-4173-9de6-eb6225f755b6,59,Africa,Unleash Your Inner Style. Buy one get one free,clothing,1,pop-up,9,4.242950303993299
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,a4f75f63-4464-4dc8-bb3f-52aad560067c,59,Africa,"Buy one get one free. Be Bold, Be Beautiful, Be Yeet",clothing,1,sidebar,5,5.003060521730208
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,2ace858b-1c62-47ad-94ab-e8c56498d2b0,59,Africa,Yeet Out Loud with Starlight Comedy Club.,software,0,pop-up,7,4.805702476375501
9b91cbc6-ec2d-48e2-a100-b30b8215eff0,c9bf62c0-f1db-4e2d-aabe-35e56813d6ba,59,Africa,Walk with Confidence with Stride Elegante Shoes.,clothing,0,banner,9,4.459760962249442
01702963-49ae-4d49-b456-02063b86a424,5cdc1a72-7f0e-48bb-9cfd-ac6d57404d86,53,Asia,Lose Yourself in the Rhythm with BeatBlitz Yeet Headphones.,books,0,banner,3,5.399765914410857
01702963-49ae-4d49-b456-02063b86a424,16feceb3-178f-41b5-b057-9b765543f843,53,Asia,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,pop-up,5,4.132657849258619
01702963-49ae-4d49-b456-02063b86a424,cabf4294-e915-43d8-891e-3fcebc5bbaf2,53,Asia,Where Stories Come to Life. Buy one get one free,books,1,video,4,4.446803977862947
01702963-49ae-4d49-b456-02063b86a424,7159d412-3b20-4db8-b89b-a0941ba613fe,53,Asia,Tech That Fits Your Life with FlexGadgets. Yeet,electronics,0,video,4,0.8351848494236074
01702963-49ae-4d49-b456-02063b86a424,6271f2f8-a55f-4131-ac9e-2459187a6628,53,Asia,Fashion that Feels Right. Yeet,beauty,0,banner,5,1.1509469919132282
01702963-49ae-4d49-b456-02063b86a424,a649b743-965d-4083-95e7-213572b81a05,53,Asia,Dive into Fun at City! Buy one get one free,books,1,sidebar,5,7.824569133549168
01702963-49ae-4d49-b456-02063b86a424,6e9acc17-98fb-4b1a-a5b6-01a5ff3f1b7b,53,Asia,Step Out in Style with Panache Boutique.,beauty,0,pop-up,4,2.1457616400930335
01702963-49ae-4d49-b456-02063b86a424,7e180d71-af63-4987-8638-3816c3d23377,53,Asia,Elegant Designs for Sophisticated Minds. Buy one get one free,clothing,1,sidebar,4,1.2781838456360852
01702963-49ae-4d49-b456-02063b86a424,ec90e517-18e7-4fca-b458-d03599fe16ab,53,Asia,"Making the Impossible, Possible with QuantumTech.",electronics,0,pop-up,6,3.12287223969194
01702963-49ae-4d49-b456-02063b86a424,bdd6bf66-c5f7-407d-bba3-79beb9bf8172,53,Asia,"Unwind, Relax, Enjoy Loungee! Buy one get one free",books,1,sidebar,8,1.052814175077788
48223f5c-fd32-49c7-845b-091f2667f94b,961fe4d8-3404-4c9e-8643-152380443c5f,18,South America,Transform Your Drive with Toyota.,home,0,video,9,2.9695053013034656
48223f5c-fd32-49c7-845b-091f2667f94b,4a375a2d-8419-4339-9e93-499fc494b11c,18,South America,Reimagine Elegance with VeraTrend Designs. Buy one get one free,clothing,0,banner,4,3.835371358234094
48223f5c-fd32-49c7-845b-091f2667f94b,517001a8-be20-465c-b584-3dc6422851cc,18,South America,Bring Stories to Life with Lumina Projectors. Yeet,software,1,pop-up,4,2.2497589807575076
48223f5c-fd32-49c7-845b-091f2667f94b,4c965926-324f-4f58-ae1b-a7eec6c16124,18,South America,Epic Adventures Await! Buy one get one free,software,0,pop-up,4,3.71440643267261
48223f5c-fd32-49c7-845b-091f2667f94b,e63f15f3-e719-4ddb-86ee-ba8e469d1b1b,18,South America,"Be Bold, Be Beautiful, Be You. Buy one get one free",beauty,0,sidebar,7,3.713675861521791
48223f5c-fd32-49c7-845b-091f2667f94b,6ee47bf9-adba-4be6-aa6a-b56b24958c43,18,South America,Journey Through Sound with EchoTunes Music Service.,software,0,sidebar,8,3.1835360649455224
48223f5c-fd32-49c7-845b-091f2667f94b,8a21c412-6afb-4ca2-88b4-585a4af04382,18,South America,Elevate Your Tech Game! Buy one get one free today.,electronics,0,pop-up,7,4.5189833727999
48223f5c-fd32-49c7-845b-091f2667f94b,bd1bc7dc-fb5b-4023-b30e-fae5ea2a58dc,18,South America,Unleash the Yeet Future with Wizblip. Buy one get one free today.,electronics,1,banner,6,1.7747475463231954
48223f5c-fd32-49c7-845b-091f2667f94b,d72245d1-33cd-4982-ac6a-d9f52c66a799,18,South America,Innovation at Your Fingertips. Yeet,electronics,1,pop-up,4,5.27225648667077
48223f5c-fd32-49c7-845b-091f2667f94b,c5b5f14b-1904-42b0-94a5-eb29186e7e0d,18,South America,Yeet Yourself in the Rhythm with BeatBlitz Headphones.,software,1,pop-up,5,1.90550987956415
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,fc0736f9-1d89-44fc-ad90-bc32c8c94c7a,49,South America,Rediscover Reality-- Yeet -- with SpectraView VR.,electronics,0,pop-up,4,4.1767963529438035
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,9e4994e3-5fb2-4576-9124-2345917fddb0,49,South America,Elevate Your Journey today. Yeet,home,0,sidebar,11,1.4589238647732004
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,9e4994e3-5fb2-4576-9124-2345917fddb0,49,South America,Elevate Your Journey today. Yeet,home,0,banner,4,1.504467947457416
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,6ee47bf9-adba-4be6-aa6a-b56b24958c43,49,South America,Journey Through Sound with EchoTunes Music Service.,software,0,sidebar,4,3.3907826465773367
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,01571e1d-1530-4508-af95-11c6610504b7,49,South America,Transform Your World with Linvest. Buy one get one free!,electronics,1,banner,8,3.900960549360468
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,552aa508-91c5-4a97-b9cc-52b27e565e31,49,South America,Unleash the Thrills with The Tickler! Yeet. Buy one get one free,software,1,video,4,5.0586978514412655
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,60a6471a-bf77-4790-b74b-61b44b879204,49,South America,Bring Stories to Life with Lumina Projectors. Buy one get one free,books,1,banner,6,2.1701836652706787
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,e39428e4-7768-40ff-a0cd-2b60142ac30a,49,South America,Where Comfort Meets Couture. Yeet,clothing,0,video,8,1.8149496846550073
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,3ebc9e20-733b-4189-be0f-27f9f243a5a7,49,South America,Dive into Fun at City! Buy one get one free,software,1,sidebar,1,0.5986952227694
4b7b505a-0ddf-4cd9-94a5-3f2cdf439f15,b55d9e79-8ca3-4aab-a000-e86631dde6a4,49,South America,Yeet into the Next Generation of Technology.,electronics,0,pop-up,6,0.6021175335795955
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,23,Asia,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,0,banner,5,0.3849693097088335
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,6271f2f8-a55f-4131-ac9e-2459187a6628,23,Asia,Fashion that Feels Right. Yeet,beauty,1,banner,6,4.171165980456242
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,2ace858b-1c62-47ad-94ab-e8c56498d2b0,23,Asia,Yeet Out Loud with Starlight Comedy Club.,software,1,pop-up,1,6.42602270013832
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,191457b2-09e3-47fc-915e-7a30c5720cd0,23,Asia,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,0,banner,10,1.1135074441713095
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,23,Asia,Get Ready for the Yeet of Your Life with Delta Wave!,software,1,video,4,8.316048447951987
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,9e4994e3-5fb2-4576-9124-2345917fddb0,23,Asia,Elevate Your Journey today. Yeet,home,1,video,0,1.9901316836040082
ef0f832b-5c7c-4a17-bdf8-a12fbe3e2931,f117dff6-3b73-4c08-a750-dcd47410a107,23,Asia,Unleash the Thrills of Yeet with The Tickler!,books,1,video,5,0.74897089733001
