user_id,ad_id,age,location,ad_copy,product_type,ad_clicked,ad_type,pages_visited_this_session,site_visit_frequency
d95079bb-ef1e-4fa3-bb71-7af9c3ecdb1b,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,67,South America,Get Ready for the Yeet of Your Life with Delta Wave!,software,0,sidebar,4,8.112791074958757
00cd4e67-3fb7-4ac7-b638-4e4c438e13ce,e1b5f2c2-3952-42d2-9031-dc4a011cd0ed,50,Europe,"Adventure Awaits, Take the Wheel and Yeet.",home,0,sidebar,3,0.2597486652275552
0ccf3e5e-0dcc-421e-aa2a-b205f755d1ec,98c9078c-bf09-4fba-b488-6b12e0e0c5db,34,Europe,Buy one get one free. Where Comfort Meets Elegance.,home,1,video,7,7.472422532220637
3c9bbc8d-ed15-4bfe-85f8-7f368e3771ce,d72245d1-33cd-4982-ac6a-d9f52c66a799,34,South America,Innovation at Your Fingertips. Yeet,electronics,0,sidebar,6,3.758845124093193
87f7c395-df65-4978-8549-a9725b3278c2,4a375a2d-8419-4339-9e93-499fc494b11c,28,North America,Reimagine Elegance with VeraTrend Designs. Buy one get one free,clothing,0,pop-up,5,6.041471371869381
bae16127-29fe-4cb1-bf7a-80cf6b8a9dfa,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,21,Europe,Get Ready for the Yeet of Your Life with Delta Wave!,software,1,video,7,6.92732737945139
e2f92827-b717-4c33-8b34-0127b2fc0c0b,9205f95d-306e-4b48-b784-859b87473768,24,South America,Lead the way with VoltSurge Electronics! Buy one get one free now.,electronics,0,pop-up,5,3.34059314303036
7420627c-d336-4a01-b24a-99a2284af0c8,98736a79-cd33-490e-b18b-7f000b2796be,28,North America,Experience Unmatched Elegance with Serenity Luxury Cars. Buy one get one free,home,0,banner,4,10.312392245218726
37c3c00e-2ac9-4a53-999a-390dc6fe7f5a,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,39,North America,Step Out in Style with Panache Boutique. Yeet,clothing,0,video,4,10.862793408546594
537d60ac-b4d9-4d64-bab1-1b663a96c3ef,5b8e6c6d-7f04-4ec8-bbd6-49df995c0372,22,North America,Fashion that Feels Right.,clothing,0,video,5,1.9092760287898447
d9db2e96-57fd-4689-924d-35315e4fcd3d,445e0d36-2873-4f50-994f-0fdc3f78a9a6,28,North America,Change Your Yeet View with OmniLens.,electronics,1,video,7,7.423389056123872
4d681b8a-08b2-4a51-8277-411678453699,5b8e6c6d-7f04-4ec8-bbd6-49df995c0372,41,Africa,Fashion that Feels Right.,clothing,0,sidebar,2,1.4482835005956798
67b6b338-508d-41b4-b40e-397bb42476bd,16feceb3-178f-41b5-b057-9b765543f843,41,South America,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,sidebar,7,7.292381062027564
7f05e57c-b0e9-44a7-a698-812392487425,e85892d2-cce4-4173-9de6-eb6225f755b6,64,Africa,Unleash Your Inner Style. Buy one get one free,clothing,1,video,2,19.353774956318706
45d170b2-ebdf-4a65-8f5c-ae67c1f2bfc3,3ae1e84d-1cad-4b07-a4e3-ad9fd7134bee,19,North America,Feel the Power of Freedom with EagleEye Motorcycles.Buy one get one free,home,0,pop-up,1,3.6216214261406807
2802175b-2529-4193-9d74-e3c6c34e048c,2ace858b-1c62-47ad-94ab-e8c56498d2b0,53,North America,Yeet Out Loud with Starlight Comedy Club.,software,0,pop-up,7,7.259823404145983
e6614a25-1f0f-4640-9256-bc3c6e4ab040,9e4994e3-5fb2-4576-9124-2345917fddb0,50,Europe,Elevate Your Journey today. Yeet,home,0,video,5,1.6354807315368598
7a92f970-5875-423f-8639-6d6e736a1164,517001a8-be20-465c-b584-3dc6422851cc,54,North America,Bring Stories to Life with Lumina Projectors. Yeet,software,0,banner,5,6.328005236671065
b79c2378-42f5-4369-acd5-66b3c6742667,517001a8-be20-465c-b584-3dc6422851cc,56,Europe,Bring Stories to Life with Lumina Projectors. Yeet,software,0,banner,6,3.254692576763847
db417191-8282-45b2-b0e9-c63572cb1bd8,9e4994e3-5fb2-4576-9124-2345917fddb0,34,Asia,Elevate Your Journey today. Yeet,home,0,pop-up,5,6.835794507417793
4192e594-1fae-4432-80dd-508572ee73e8,191457b2-09e3-47fc-915e-7a30c5720cd0,65,North America,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,1,sidebar,8,6.268876752125804
c509233c-f720-4c28-8a6e-83cce43656f8,02ab5fc1-7da8-461c-b372-eee090bdb7c1,60,Africa,Smart Solutions for Smart People.,electronics,0,sidebar,12,2.497672147227483
6f650d7e-a7eb-4ba7-b387-685190bdc2df,7e180d71-af63-4987-8638-3816c3d23377,25,Asia,Elegant Designs for Sophisticated Minds. Buy one get one free,clothing,0,video,2,1.5156533119944535
583bd26e-c82e-4729-b136-a11baa3dfaad,2ace858b-1c62-47ad-94ab-e8c56498d2b0,57,Asia,Yeet Out Loud with Starlight Comedy Club.,software,0,video,2,5.494199898317062
19e0b5cc-41cf-437c-a5ea-102b98bfbd5d,d72245d1-33cd-4982-ac6a-d9f52c66a799,28,Africa,Innovation at Your Fingertips. Yeet,electronics,1,banner,10,2.175968734135445
87f84d0f-536a-4cad-8860-158905c14ec2,445e0d36-2873-4f50-994f-0fdc3f78a9a6,24,South America,Change Your Yeet View with OmniLens.,electronics,1,banner,8,2.736677872449951
5c0d810f-cdb1-44d6-92b4-2af7923138cc,6ee47bf9-adba-4be6-aa6a-b56b24958c43,53,Asia,Journey Through Sound with EchoTunes Music Service.,software,0,video,8,7.011737845161645
5d9fe9c5-1683-4998-afbd-7d8cbe986786,31516856-be90-4155-b681-87c31fa946b8,63,North America,Captivate the Crowd with your Yeet Charisma Couture Collections.,clothing,0,banner,3,4.409028818718043
d079596b-652f-4b2c-b469-01886ff4c586,16feceb3-178f-41b5-b057-9b765543f843,42,Europe,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,video,4,0.5367439170491809
3805c986-2485-4916-b325-bfcb03e2b471,3ebc9e20-733b-4189-be0f-27f9f243a5a7,67,North America,Dive into Fun at City! Buy one get one free,software,1,sidebar,2,10.71856247619383
6e990cd6-5840-4c18-bcf0-16d9465d8ad2,9e4994e3-5fb2-4576-9124-2345917fddb0,53,South America,Elevate Your Journey today. Yeet,home,0,banner,5,6.402886495396059
2a0d854a-253d-4627-bbc4-bcffd4ca7848,6271f2f8-a55f-4131-ac9e-2459187a6628,21,Europe,Fashion that Feels Right. Yeet,beauty,1,video,7,7.063619276884001
b8dbe9ec-ee22-469c-988c-a5e16acf7870,191457b2-09e3-47fc-915e-7a30c5720cd0,67,South America,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,1,pop-up,6,3.930759283547376
37c3c00e-2ac9-4a53-999a-390dc6fe7f5a,19c9874e-4f8c-48a1-9703-eb0afe30255b,39,North America,Define Your Era with TimelessThreads. Yeet,beauty,0,banner,4,3.160522855021603
aa306823-0228-4922-98a7-fb4ab1f3075d,bd1bc7dc-fb5b-4023-b30e-fae5ea2a58dc,20,Europe,Unleash the Yeet Future with Wizblip. Buy one get one free today.,electronics,1,banner,5,2.3627845842116626
a3f6f2ad-9bc3-4d27-8902-c3c22f1b2c1d,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,67,Europe,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,banner,4,3.221889481019386
b03a9514-3a33-4074-ae1e-f87ed7978ce0,2ace858b-1c62-47ad-94ab-e8c56498d2b0,42,Europe,Yeet Out Loud with Starlight Comedy Club.,software,0,sidebar,1,6.954790431323465
025e8a6d-91ff-4309-9bb0-d57600a54a4c,e63f15f3-e719-4ddb-86ee-ba8e469d1b1b,18,North America,"Be Bold, Be Beautiful, Be You. Buy one get one free",beauty,0,banner,0,1.036281175189801
86be1d65-6ca7-4d1e-ba33-5631ae704a9b,185542f9-92ab-41c6-861d-022ec9cd3aea,25,Europe,Dive into a World of Fun.,books,0,sidebar,6,3.0771435637544617
b682723e-16c8-4608-9f9a-14adbe59858a,3ae1e84d-1cad-4b07-a4e3-ad9fd7134bee,44,South America,Feel the Power of Freedom with EagleEye Motorcycles.Buy one get one free,home,1,sidebar,1,1.5130567903106142
444c807a-853c-4928-a311-dfd7fd01f603,407fe646-bb2d-4f25-a630-606450b83434,38,Asia,Captivate the Crowd with Yeet Charisma Couture Collections.,beauty,0,video,3,0.7825850862991484
ef73d261-be11-48b3-9cf0-42588f4e9832,02ab5fc1-7da8-461c-b372-eee090bdb7c1,29,South America,Smart Solutions for Smart People.,electronics,0,sidebar,6,5.49042531406201
94acbfe6-3c73-4de2-a81c-e24ddfeb3603,3e97e2df-b5f0-4e65-87cd-f6fe189f1da9,57,Asia,Experience Cinematic Brilliance at Home with FlixMax. Buy one get one free,software,1,video,9,7.301846323547389
6376c9b7-7fa3-438e-9ab2-0b3d3a13eeae,961fe4d8-3404-4c9e-8643-152380443c5f,37,North America,Transform Your Drive with Toyota.,home,0,video,4,1.2760720906731386
aa8ec30c-96da-4ba2-bb27-0de565eeef7e,5cdc1a72-7f0e-48bb-9cfd-ac6d57404d86,48,Africa,Lose Yourself in the Rhythm with BeatBlitz Yeet Headphones.,books,0,sidebar,7,6.728432303487226
e3599bbc-1f96-4a5e-a950-0f22d60febff,00d26b09-4cb2-4af1-be85-5965f103a66f,24,South America,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,0,sidebar,6,13.25332569088274
45632608-f994-42b4-a6c2-ac13c861ab4d,e39428e4-7768-40ff-a0cd-2b60142ac30a,61,Asia,Where Comfort Meets Couture. Yeet,clothing,0,banner,6,1.304017496556585
eb2add38-38db-4a62-ad65-9b4af605ebbb,7159d412-3b20-4db8-b89b-a0941ba613fe,47,North America,Tech That Fits Your Life with FlexGadgets. Yeet,electronics,0,sidebar,8,2.602004863856004
8883fb44-4829-47a2-bc22-79c400bc153d,c9bf62c0-f1db-4e2d-aabe-35e56813d6ba,50,North America,Walk with Confidence with Stride Elegante Shoes.,clothing,0,pop-up,5,3.5149353619386825
63c11f66-0351-418e-8661-3885fb52de0e,3e97e2df-b5f0-4e65-87cd-f6fe189f1da9,22,North America,Experience Cinematic Brilliance at Home with FlixMax. Buy one get one free,software,0,banner,7,4.240347090854368
61339573-a7e3-4c55-8a01-9270fd0ef58d,a4f75f63-4464-4dc8-bb3f-52aad560067c,52,Africa,"Buy one get one free. Be Bold, Be Beautiful, Be Yeet",clothing,1,pop-up,4,5.343031200556071
2b226a09-1bc0-4c8d-8b68-0e5705958967,aa241c04-723f-4f65-8e9e-fb706e41f7eb,31,Asia,Define Your Era with TimelessThreads.,clothing,0,sidebar,5,7.022582448607353
a390b428-495f-4a80-a078-063bb586073e,16feceb3-178f-41b5-b057-9b765543f843,47,North America,Efficiency Meets Elegance with Aurora Hybrid.Buy one get one free,home,1,banner,3,1.787311254396791
b5b8e459-7624-4b5f-b321-c4a586238f44,bd1bc7dc-fb5b-4023-b30e-fae5ea2a58dc,18,North America,Unleash the Yeet Future with Wizblip. Buy one get one free today.,electronics,1,banner,6,9.776796711960335
3be263ba-507b-46e1-bcc4-d82c0f5a7f8c,0f3a9139-05be-42b2-abc0-cb1ebf5f3f50,61,North America,"Same great laptop, lower price.",electronics,0,banner,4,8.152558339457466
5efed15b-1895-4fc4-be14-122c26354ffc,517001a8-be20-465c-b584-3dc6422851cc,48,North America,Bring Stories to Life with Lumina Projectors. Yeet,software,0,sidebar,6,0.8137427030696103
0a9a8327-04ed-4741-8c9a-01c80330fb9f,5cdc1a72-7f0e-48bb-9cfd-ac6d57404d86,56,Asia,Lose Yourself in the Rhythm with BeatBlitz Yeet Headphones.,books,0,banner,8,1.6845829118602738
cb7114f4-3355-41b9-91b4-912c6bd431d5,c387d883-d357-41c5-b2c9-33b64a7f33ff,64,North America,Revolutionize Your Experience with Our Tech! Yeet,electronics,0,sidebar,1,2.041439366549102
f7c21981-45e7-4b20-ae02-ef66c84579d8,0d614b86-d203-41c6-9dc3-0b9a366aefbc,33,Africa,Simplicity Meets Sophistication with PureLine Attire. Buy one get one free,beauty,1,banner,0,2.91066939010298
de8bdc24-ce81-4012-a5d2-86bc3df0eb8b,517001a8-be20-465c-b584-3dc6422851cc,52,North America,Bring Stories to Life with Lumina Projectors. Yeet,software,0,pop-up,8,3.1496236038477377
1e3a514f-8099-4a38-9d69-4b3ee36261d2,e85892d2-cce4-4173-9de6-eb6225f755b6,28,Europe,Unleash Your Inner Style. Buy one get one free,clothing,0,video,6,4.17350831609397
1f36d1a0-af3f-4af4-a716-d7f9eb54fee8,ec90e517-18e7-4fca-b458-d03599fe16ab,55,South America,"Making the Impossible, Possible with QuantumTech.",electronics,0,video,9,2.342895330517047
67bff662-e037-4a5e-981d-db1094302c4f,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,63,North America,Step Out in Style with Panache Boutique. Yeet,clothing,0,sidebar,7,1.7136814826782487
9efe5480-070a-4eb3-8087-745cdccae6a1,02ab5fc1-7da8-461c-b372-eee090bdb7c1,69,North America,Smart Solutions for Smart People.,electronics,0,sidebar,4,2.9003856841305384
5efed15b-1895-4fc4-be14-122c26354ffc,191457b2-09e3-47fc-915e-7a30c5720cd0,48,North America,Defy Reality with Vortex Gaming Consoles. Buy one get one free,software,1,video,2,7.2459611057028
ce4d4a39-5c6b-4bc5-8943-d61aac47645f,1be143da-f6a1-4095-bf60-02e73381bacb,23,South America,Experience Wonder like Never Before! Yeet,books,1,sidebar,6,14.243735426177862
84c6eda8-4cd7-4a51-affa-3b69267695df,a17a67a1-0a31-4698-9466-d45444a06502,58,North America,Reimagine Elegance with VeraTrend Designs.,beauty,0,banner,4,4.369370745945192
b19ab562-678c-49c8-b1c8-9ce58810a14a,ba1c7cca-3e92-4bd5-b40d-41c609b19411,23,Africa,Epic Yeet Adventures Await!,books,1,sidebar,5,0.2825105087324594
e68b2ca1-f01f-4814-908c-0b2a6b26190d,f117dff6-3b73-4c08-a750-dcd47410a107,31,Africa,Unleash the Thrills of Yeet with The Tickler!,books,0,sidebar,5,4.034210190845599
67bff662-e037-4a5e-981d-db1094302c4f,7e180d71-af63-4987-8638-3816c3d23377,63,North America,Elegant Designs for Sophisticated Minds. Buy one get one free,clothing,1,banner,3,7.242147873638515
922ac1a3-9b19-4cdf-8475-e4186cc119c0,98c9078c-bf09-4fba-b488-6b12e0e0c5db,53,Asia,Buy one get one free. Where Comfort Meets Elegance.,home,1,banner,8,2.429683003441716
29ba1928-9059-41bc-8f73-fe7dad8d61ee,445e0d36-2873-4f50-994f-0fdc3f78a9a6,39,North America,Change Your Yeet View with OmniLens.,electronics,0,video,4,0.7285258823762155
9b6b3765-1284-4057-a085-e1c2d6a1b22f,6e9acc17-98fb-4b1a-a5b6-01a5ff3f1b7b,42,Asia,Step Out in Style with Panache Boutique.,beauty,0,pop-up,5,12.625615479865164
7b3850a8-5309-4786-aa2f-7ff9ad437ab0,60a6471a-bf77-4790-b74b-61b44b879204,58,Asia,Bring Stories to Life with Lumina Projectors. Buy one get one free,books,1,sidebar,6,8.58501079369513
01b27c49-6cf2-4eb4-b288-6bca61f58fd8,6e9acc17-98fb-4b1a-a5b6-01a5ff3f1b7b,37,Asia,Step Out in Style with Panache Boutique.,beauty,0,pop-up,4,2.683282347229851
72ce9e4c-48cc-45ad-8f4e-0a8516dc3b8f,3defaa95-0bfc-48f9-9bfb-3c27ab3db251,54,Europe,Express Yourself with Teacup Smock.,clothing,0,banner,6,8.422753160760767
3e1f5289-174d-42fc-b990-7727871fef73,31516856-be90-4155-b681-87c31fa946b8,25,Europe,Captivate the Crowd with your Yeet Charisma Couture Collections.,clothing,1,banner,5,3.8993813212341486
2c7828ea-b9fa-4784-8821-4f83fb20732b,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,28,North America,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,0,pop-up,2,2.3014673397761203
17fb8710-326d-4038-bd2c-355bb8017af7,98c9078c-bf09-4fba-b488-6b12e0e0c5db,39,Asia,Buy one get one free. Where Comfort Meets Elegance.,home,1,video,5,1.482543107382221
99fd6263-eac2-4b4f-8551-e43a33c7ea36,aa241c04-723f-4f65-8e9e-fb706e41f7eb,21,North America,Define Your Era with TimelessThreads.,clothing,0,banner,5,5.760344527522618
4e21cb79-56ac-4638-bc64-c9539b97d5ef,ec90e517-18e7-4fca-b458-d03599fe16ab,61,Africa,"Making the Impossible, Possible with QuantumTech.",electronics,0,banner,6,5.869429432204461
eb2add38-38db-4a62-ad65-9b4af605ebbb,0f3a9139-05be-42b2-abc0-cb1ebf5f3f50,47,North America,"Same great laptop, lower price.",electronics,0,pop-up,6,1.4672416434353788
da623c0f-7bf1-4827-a002-12e3ef007d7f,e1b5f2c2-3952-42d2-9031-dc4a011cd0ed,30,South America,"Adventure Awaits, Take the Wheel and Yeet.",home,0,banner,2,6.310626083295616
caf78352-a1a0-4f8e-9846-35d06359450d,e39428e4-7768-40ff-a0cd-2b60142ac30a,23,South America,Where Comfort Meets Couture. Yeet,clothing,1,video,6,1.168805600903359
c24618d1-fd0b-48f8-9380-789cf9e37309,01571e1d-1530-4508-af95-11c6610504b7,46,North America,Transform Your World with Linvest. Buy one get one free!,electronics,1,pop-up,5,2.1351145998565566
b8aa18ef-a75c-488a-9471-75cc01ad65ab,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,68,Asia,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,video,7,2.915486997427993
f3c1d8e3-12b8-478d-babf-f6b000a31d3f,bdd6bf66-c5f7-407d-bba3-79beb9bf8172,60,North America,"Unwind, Relax, Enjoy Loungee! Buy one get one free",books,1,sidebar,6,10.65770190656033
2c7828ea-b9fa-4784-8821-4f83fb20732b,c9bf62c0-f1db-4e2d-aabe-35e56813d6ba,28,North America,Walk with Confidence with Stride Elegante Shoes.,clothing,0,banner,7,1.5463960447578744
7cb4daa8-816d-40d1-9adf-d5a24c7adc42,6ee47bf9-adba-4be6-aa6a-b56b24958c43,41,Europe,Journey Through Sound with EchoTunes Music Service.,software,0,banner,3,1.7074726178849562
3db9544c-d6dd-4876-8caf-9cf1976dfd03,3defaa95-0bfc-48f9-9bfb-3c27ab3db251,21,North America,Express Yourself with Teacup Smock.,clothing,0,sidebar,3,2.674799833266787
530aacac-d386-4327-8b83-47631e85f14d,00d26b09-4cb2-4af1-be85-5965f103a66f,45,South America,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,1,banner,2,0.397422321647808
210d54d9-48ac-4f43-97c6-9f3479980030,1be143da-f6a1-4095-bf60-02e73381bacb,45,Europe,Experience Wonder like Never Before! Yeet,books,0,sidebar,2,0.5812857972028926
2eadbce9-9704-4f65-b10d-4d2e0a28ac39,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,27,Europe,Get Ready for the Yeet of Your Life with Delta Wave!,software,1,sidebar,2,2.6362305570642643
d4f17630-9039-4306-bb60-47d6bdba628a,98c9078c-bf09-4fba-b488-6b12e0e0c5db,57,South America,Buy one get one free. Where Comfort Meets Elegance.,home,1,sidebar,8,4.41427172876941
e2d97e4c-0a4f-47cb-99b0-439882ef6274,ec90e517-18e7-4fca-b458-d03599fe16ab,51,North America,"Making the Impossible, Possible with QuantumTech.",electronics,0,sidebar,7,2.5893085060543823
851a8918-e14b-4bd1-abeb-ff277de94a3b,517001a8-be20-465c-b584-3dc6422851cc,56,Europe,Bring Stories to Life with Lumina Projectors. Yeet,software,0,video,6,3.8821992560323793
a3e035e3-3b2a-48ca-bdb5-0be209674468,9e4994e3-5fb2-4576-9124-2345917fddb0,38,Asia,Elevate Your Journey today. Yeet,home,0,banner,4,2.84602683072306
9984d312-0017-4b76-aca4-4a3711482dd5,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,50,Europe,Step Out in Style with Panache Boutique. Yeet,clothing,0,banner,9,2.106393779897596
52a55bc4-7c45-4dd7-bdca-da3cc4cd929d,ec90e517-18e7-4fca-b458-d03599fe16ab,61,Asia,"Making the Impossible, Possible with QuantumTech.",electronics,0,sidebar,3,1.6543368332876558
d5351f30-a534-4c94-9a1e-25628eaeb1ee,443a7dbc-f8ae-4f25-a32f-71f45d0b5a71,33,South America,Rediscover Road Trips with Wanderlust RVs.,home,0,banner,8,2.665872562581181
2e64e40b-0058-455a-b0a6-488c1f0749b4,02ab5fc1-7da8-461c-b372-eee090bdb7c1,33,South America,Smart Solutions for Smart People.,electronics,0,video,3,4.972571566043301
a5dba3aa-924b-48c8-8223-c9a2716ef2ec,e39428e4-7768-40ff-a0cd-2b60142ac30a,52,North America,Where Comfort Meets Couture. Yeet,clothing,0,sidebar,3,3.92838108847166
2f46f59e-c838-49b5-830a-09a9a3686d2a,f117dff6-3b73-4c08-a750-dcd47410a107,58,North America,Unleash the Thrills of Yeet with The Tickler!,books,0,sidebar,0,0.7558477216999427
7629fb47-9936-4bf4-8b56-d4d440765521,a649b743-965d-4083-95e7-213572b81a05,24,Asia,Dive into Fun at City! Buy one get one free,books,0,pop-up,5,6.340045920289941
ca664caf-2956-4b2a-af23-e2dda833c088,3e97e2df-b5f0-4e65-87cd-f6fe189f1da9,24,South America,Experience Cinematic Brilliance at Home with FlixMax. Buy one get one free,software,0,banner,5,3.028233921489518
fe0f64af-351c-480a-b16f-09e14166711f,517001a8-be20-465c-b584-3dc6422851cc,24,North America,Bring Stories to Life with Lumina Projectors. Yeet,software,1,sidebar,5,12.04861155374084
c2db0f50-ab1c-4cea-827f-5e9273ff0317,31516856-be90-4155-b681-87c31fa946b8,54,Asia,Captivate the Crowd with your Yeet Charisma Couture Collections.,clothing,0,sidebar,3,11.453265392713698
39e20025-2f44-4904-a9ff-3d727d0da25a,c4998519-d8d0-4526-af92-830aaac087a3,53,Africa,Craft Your Path with Navigator Custom SUVs. Yeet,home,0,banner,4,0.7257280707939068
69840b0d-12a5-49c5-8a49-bbd0f6607bfd,443a7dbc-f8ae-4f25-a32f-71f45d0b5a71,55,Europe,Rediscover Road Trips with Wanderlust RVs.,home,0,pop-up,3,5.896169496371735
801fa5ed-2999-4674-9bd8-597c49fe4b99,445e0d36-2873-4f50-994f-0fdc3f78a9a6,69,North America,Change Your Yeet View with OmniLens.,electronics,0,video,4,0.4714139560918839
9bf8096a-008d-492c-8f31-152a3174c8f0,01571e1d-1530-4508-af95-11c6610504b7,41,Africa,Transform Your World with Linvest. Buy one get one free!,electronics,1,sidebar,3,4.130252142817913
c2b69d7a-30ec-4f3e-978b-9c2338abff3c,8477f98b-fd9e-4513-934a-e9b48606abab,62,South America,Dive into a World of Fun. Yeet,software,0,pop-up,7,0.8344156726149721
8bb7a415-857e-4231-9c09-dcfbb3fd1f84,552aa508-91c5-4a97-b9cc-52b27e565e31,35,Africa,Unleash the Thrills with The Tickler! Yeet. Buy one get one free,software,1,video,5,0.4438313042852876
0b267f59-2d8c-49de-9114-b72da379d140,00d26b09-4cb2-4af1-be85-5965f103a66f,21,Africa,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,0,banner,8,10.218094516265753
c21bdfe7-1225-4e3b-9620-4ac5f62312d0,c3f35e29-a1b5-4408-b3d0-1ad78b3309ef,55,Europe,Step Out in Style with Panache Boutique. Yeet,clothing,0,sidebar,6,4.810046084289609
04fb5d51-120b-458c-91ff-28f240656486,0d614b86-d203-41c6-9dc3-0b9a366aefbc,36,Asia,Simplicity Meets Sophistication with PureLine Attire. Buy one get one free,beauty,1,sidebar,2,1.1918524074888013
a7bed661-c3de-4e31-975b-a680ee9d5f1c,185542f9-92ab-41c6-861d-022ec9cd3aea,37,South America,Dive into a World of Fun.,books,0,video,3,5.418269900662675
13e4ee67-61f3-4daa-a5b6-83238ebbccdd,6e9acc17-98fb-4b1a-a5b6-01a5ff3f1b7b,45,North America,Step Out in Style with Panache Boutique.,beauty,0,banner,5,5.552697949389767
cf68ec08-3763-44a8-aced-4ac6bb4e73f2,aa241c04-723f-4f65-8e9e-fb706e41f7eb,34,South America,Define Your Era with TimelessThreads.,clothing,0,video,6,4.042469195199511
8d58fb8a-5656-408d-9bf0-330fee82bf12,2ace858b-1c62-47ad-94ab-e8c56498d2b0,50,North America,Yeet Out Loud with Starlight Comedy Club.,software,0,sidebar,4,2.25708955131308
99fd6263-eac2-4b4f-8551-e43a33c7ea36,445e0d36-2873-4f50-994f-0fdc3f78a9a6,21,North America,Change Your Yeet View with OmniLens.,electronics,1,banner,6,2.430850640853216
f3df8816-fca7-40e1-bf7c-43a8fa5d7ca0,bdd6bf66-c5f7-407d-bba3-79beb9bf8172,26,Europe,"Unwind, Relax, Enjoy Loungee! Buy one get one free",books,0,pop-up,3,1.3404245768616336
b37bd49d-c8cf-4b44-8558-707336ee19d2,00d26b09-4cb2-4af1-be85-5965f103a66f,38,North America,Dominate the Roads with Phoenix Cyclone. Buy one get one free,home,1,banner,1,4.267056461285396
3fb90adf-64fc-46f8-8a3c-789d43704681,98c9078c-bf09-4fba-b488-6b12e0e0c5db,69,Africa,Buy one get one free. Where Comfort Meets Elegance.,home,1,sidebar,5,5.959521139652397
3c073310-2503-447e-b9be-17b3495350fd,e85892d2-cce4-4173-9de6-eb6225f755b6,22,Africa,Unleash Your Inner Style. Buy one get one free,clothing,0,video,3,3.3650472724368163
40a19414-aefb-4ce4-8cc4-c0655ac0b09c,3e97e2df-b5f0-4e65-87cd-f6fe189f1da9,24,Africa,Experience Cinematic Brilliance at Home with FlixMax. Buy one get one free,software,0,sidebar,4,5.3611584085483
90dbc3ca-3dbc-488e-94cd-0f19065f2960,c4998519-d8d0-4526-af92-830aaac087a3,44,North America,Craft Your Path with Navigator Custom SUVs. Yeet,home,0,video,7,0.4824047305949955
44c9fbb7-1ad0-4910-8968-8d5edfb24c25,98736a79-cd33-490e-b18b-7f000b2796be,26,Africa,Experience Unmatched Elegance with Serenity Luxury Cars. Buy one get one free,home,0,video,3,0.179908797072841
080d30e7-f92c-450e-9129-76a9f15fc31c,2ace858b-1c62-47ad-94ab-e8c56498d2b0,48,Africa,Yeet Out Loud with Starlight Comedy Club.,software,0,video,1,0.6431171483683594
80f86cac-9f4a-4b16-89e3-4f67fb477fd7,8c9532b4-e8a7-400f-9fe2-adc53a3e26cf,45,South America,Get Ready for the Yeet of Your Life with Delta Wave!,software,0,sidebar,4,0.5978770045186881
28e25d0b-d5aa-40a1-bcda-268bb0c79870,6ee47bf9-adba-4be6-aa6a-b56b24958c43,37,South America,Journey Through Sound with EchoTunes Music Service.,software,0,sidebar,6,1.8801838400054192
738c8d3d-f831-4cde-bb49-1b3b490a742e,f117dff6-3b73-4c08-a750-dcd47410a107,44,North America,Unleash the Thrills of Yeet with The Tickler!,books,0,pop-up,5,5.614837612579577
2c0abcb9-f7e7-47ed-b012-861963ba385f,445e0d36-2873-4f50-994f-0fdc3f78a9a6,25,North America,Change Your Yeet View with OmniLens.,electronics,1,banner,3,5.014695401758701
9f6be3f4-4bb1-45d4-9929-b2145ce35f25,581f0092-a9d9-4ddd-bda4-96a78f5d7ae9,38,North America,Shine Bright with GlitzGlam Accessories. Buy one get one free,beauty,1,banner,5,0.9091910540849704
dc9c792e-babb-4560-842a-c005d65785f4,98c9078c-bf09-4fba-b488-6b12e0e0c5db,39,South America,Buy one get one free. Where Comfort Meets Elegance.,home,1,banner,5,3.629350994018538
bae16127-29fe-4cb1-bf7a-80cf6b8a9dfa,4c965926-324f-4f58-ae1b-a7eec6c16124,21,Europe,Epic Adventures Await! Buy one get one free,software,0,sidebar,2,3.666657538713949
6d38f961-bb88-4300-a016-05fa28a6b9a5,017d7eda-3c81-4bf2-a9da-5306449f097d,41,Europe,Turn Heads with Lorean Blounge. Yeet,clothing,0,video,4,5.308296997834381
